seqid,srpipi,lrpipi,Water,Carbon,ssH,ssE,disL,disS,srELEC,lrELEC,sr_hb,lr_hb,srCATPI,lrCATPI,larkSIM,larkFAR
MEI4_HUMAN_nonidr_5,0.19267833722985686,0.3484293619791667,6.6170399945861815,22.013528633913133,0.7357064731033112,0.5397679167289208,0.11652611093091145,0.4476727213752838,0.3790762070286034,-0.07968772589272806,0.6502190454231035,0.6876364559532876,0.01038616032134684,0.012772232902325336,0.1751197753180241,0.6189961435082388
SYNEM_HUMAN_nonidr_0,0.1762007674326291,0.28195639573766107,6.672501372872048,20.47733320883328,0.7953179244027077,0.5219375873311598,0.07929730389166768,0.27967549103330486,0.3864481476380664,-0.08347955636484025,0.36812466250096426,0.5375463872516918,0.21142284569138275,0.007613270611537509,0.20150871804137682,0.6109310726610042
SYNEM_HUMAN_nonidr_1,0.14125994409804343,0.22489787142549988,7.474530831099195,14.906635802469136,0.3878226340172071,0.16975512905360687,0.14122508507535245,0.4112343248004975,-0.036956136725898814,-0.17043509061928094,0.20160192230676813,0.5932599517490953,-0.03863730785209805,-0.0901240429699092,0.19719245784533598,0.2515849182515849
SYNEM_HUMAN_nonidr_3,0.07196029776674938,0.0625,5.742587161942001,16.340582554761717,0.7941488555403972,0.11270015054057753,0.03720640493820169,0.10417227075163167,-0.1894543748133612,-0.08736738361644153,0.16524047041596118,0.25621196174438293,0.00816658715235877,0.0010944910616563297,0.06727290505524591,0.6139575620048568
SYNEM_HUMAN_nonidr_4,0.15314511204021233,0.389699038163202,6.528597203428056,21.040706173394806,0.7102925243770314,0.45839874411302983,0.06462832225913621,0.259834289840751,0.16824966078697423,-0.16411137545158164,0.5198660460892269,0.499272823428307,0.009436624686915723,0.004196278704331988,0.13969641973271738,0.5724809260720863
SYNEM_HUMAN_nonidr_6,0.1410083329453936,0.17908849681113542,6.544990852137273,17.770046710782406,0.8099230111206159,0.21168866145973605,0.0755129294646109,0.2818380478329489,-0.006301245065290009,-0.0681782313640907,0.4416162634408602,0.5286248799708619,0.005425143453312468,0.0017288918697369402,0.13375104125167506,0.70038526128618
SYNEM_HUMAN_nonidr_7,0.09276184473158945,0.10978043912175649,5.765801354401806,16.68510158013544,0.6948584905660378,0.23516589973359167,0.042090743019050816,0.12772620512246952,-0.09731652117685095,-0.09270934367927579,0.189829263814944,0.3730493849825592,-0.01634004378704544,-0.06685534255353233,0.07678540829731736,0.5530085959885387
SYNEM_HUMAN_nonidr_8,0.20852459016393443,0.2922404371584699,6.993831919814958,20.981089098421442,0.8383187674565277,0.3506164269869773,0.09361132043875073,0.3981542970986283,0.15875526887866015,-0.07383437548153735,0.585522436947265,0.5296342219466832,0.1316415543219667,0.02648698884758364,0.18538588843142004,0.6661768997240581
SYNEM_HUMAN_nonidr_9,0.292247354529982,0.4915992532669571,7.726137789814387,22.291973244147158,0.9057728427036981,0.8008488148622678,0.46166038382453733,0.6594096501442965,0.9120598485758923,-0.031334034841576056,0.9853420721273367,0.7830100125156445,0.3497082372099335,0.09170122156225485,0.35754383266687173,0.8062401733735606
NKRF_HUMAN_nonidr_0,0.22108208955223882,0.25466417910447764,5.959369434733857,20.086866902237926,0.7328982227134762,0.4236111111111111,0.06927156618681675,0.2469964281848685,0.28635917566241414,-0.11733172951205481,0.4375710910840844,0.24604171902488062,0.04866180048661801,-0.0011984880612150824,0.16167918842056114,0.5531760899182562
NKRF_HUMAN_nonidr_1,0.18533549783549783,0.28472380952380955,6.61025160817523,20.086866902237926,0.7134627921640714,0.46215105326254496,0.1988972036234738,0.575029539188657,0.36023779581570825,-0.06383561643835617,0.794452347083926,0.6012325242161507,0.31154381084840055,0.043115438108484005,0.20831643002028397,0.6175657458816003
NKRF_HUMAN_nonidr_2,0.13465648854961831,0.3427156632786031,6.16452442159383,20.36094477711244,0.5181517838494694,0.5333333333333333,0.12250975972954481,0.4450168133361952,0.32873595618733137,-0.17776596552509683,0.6459590379875925,0.6485344051001316,0.04379124175164967,0.02378997407087295,0.20755302959719246,0.34313285457809695
NKRF_HUMAN_nonidr_3,0.19057696591668524,0.2752526818379116,6.773303150899996,19.208761492698756,0.7420424024229956,0.8022292699448841,0.18368253968253967,0.5251834004845687,0.6351766900236931,-0.062173458725182866,0.4719230666106588,0.6139334578299478,0.3537859007832898,0.044386422976501305,0.2339333308307369,0.6419453201715851
NKRF_HUMAN_nonidr_4,0.18941237830319888,0.30574980574980576,6.682101682101682,21.4785944551902,0.5911858808958613,0.6724615821588427,0.19558676028084251,0.559679037111334,0.5812790580994749,-0.1057807863046624,0.531021897810219,0.5843580914904083,0.03499504787058435,0.035875426433366345,0.240705734089477,0.34745927344378763
NKRF_HUMAN_nonidr_5,0.12239651990508832,0.25408647508568416,6.355193328278999,18.120490517610154,0.4650017587055927,0.26180322875418827,0.10232371258287015,0.3237465564738292,0.33456289192180005,-0.1584119496855346,0.5128556460062867,0.535826549528492,-0.031035511787526112,-0.08284702956089161,0.16766219444954972,0.31420852897665147
NKRF_HUMAN_nonidr_6,0.2108415914805502,0.37279988167430855,6.8780918727915195,20.927965195064544,0.7144623241862916,0.6137532706343614,0.17827371184771906,0.5413058624465015,0.4440656879820851,-0.07443064182194617,0.49035143769968054,0.7113998891420829,0.18851902173913043,-0.005712589954744417,0.215674919164133,0.5310754312616379
NKRF_HUMAN_nonidr_7,0.04827101983500088,0.08109531332280147,4.891696750902527,13.26972860125261,0.23781120331950206,0.0883039419087137,0.15053205294575656,0.4375811056319751,0.3229050279329609,-0.2635201573254671,0.43659199550098415,0.2857812353547661,-0.02932649420160571,-0.0906816760475297,0.1761411665257819,0.08114961961115807
NKRF_HUMAN_nonidr_8,0.24393122049898855,0.4231741086881274,6.988471673254282,21.408130994736077,0.9174974585793012,0.7304367771687954,0.27579952620669235,0.5345633309619456,0.5184031549346948,-0.03760188487009679,0.8999233496215387,0.7024681579297306,0.16583518107908352,0.06492170533775289,0.33481676999570315,0.7780239759104597
ZN185_HUMAN_nonidr_0,0.22568724962011327,0.2925086852277732,7.237498970261142,20.344066390041494,0.7156578065668975,0.5864478670514203,0.2699756132549132,0.6162188809465122,0.5681970106152571,-0.059318790662074246,0.5180210954293236,0.7357732905002294,0.37132003798670465,0.1282051282051282,0.2674812157314019,0.548568705132406
NPHP1_HUMAN_nonidr_0,0.06263167134831461,0.041125351123595506,6.2776918316831685,16.335026425972956,0.5652769763416041,0.7117828924768121,0.22717391304347825,0.5880434782608696,0.5415354004311059,-0.32249637155297534,0.14738088191772714,0.27996448653447764,0.009045291064544613,-0.0028643421704391274,0.19554268446235204,0.3610363491171512
NPHP1_HUMAN_nonidr_1,0.17183800623052958,0.29101871682652014,6.812064965197216,20.668565169769987,0.7224475401163816,0.6461573825760478,0.07431474480151229,0.3127878415719988,0.5078336514136079,-0.14287903946864222,0.43035486806187445,0.6632105996551806,0.09037900874635568,0.007190187508811504,0.20854309386084405,0.5306944308024752
NPHP1_HUMAN_nonidr_2,0.19565072376759388,0.37563899990705457,7.250671626369084,20.52962759126766,0.8885737999723337,0.6950779390309453,0.3293874974985761,0.6320702231563331,0.6336436528009471,-0.04189101873788499,0.6833089752407153,0.8229967563671312,0.08901236908203403,0.06235626767200754,0.26419390281031996,0.7848937885502483
NPHP1_HUMAN_nonidr_3,0.3170103092783505,0.39644218551461247,6.131147540983607,20.716405605935698,0.44122137404580153,0.3155216284987277,0.24081632653061225,0.48775510204081635,0.23151750972762647,-0.29571984435797666,0.2847682119205298,0.4768211920529801,-0.4375,-0.1597222222222222,0.24942263279445728,0.24866023579849947
NPHP1_HUMAN_nonidr_4,0.22369238788316193,0.5381175944556226,6.874742339511023,20.764198831529548,0.5953557880216117,0.6402941424594359,0.2678344442722059,0.5774774774774775,0.6056110931957434,-0.07831171982740762,0.6646933459625859,0.7228879537629628,0.1369158878504673,0.06754361259753815,0.24870668272978527,0.5430551040312094
NPHP1_HUMAN_nonidr_5,0.17724511476194751,0.2998740581983694,7.070377562028048,21.625133120340788,0.8539236632405589,0.5859046704286229,0.1332542506919731,0.5509094503756425,0.4015091556642803,-0.042161009986243676,0.6734809805127109,0.6971426869465073,0.045641945966920505,0.04273920546446116,0.22926023778071333,0.708649932749917
NPHP1_HUMAN_nonidr_6,0.17052724465034194,0.24057569886520896,6.667828000366737,20.584027218193214,0.7502246181491464,0.6409802021320781,0.26535782140595315,0.5731475617479417,0.4997996499145876,-0.08600606350726026,0.4347731307028744,0.6159974840129993,0.38224852071005916,0.011834319526627219,0.21056586935334248,0.5827298050139276
NPHP1_HUMAN_nonidr_7,0.1439108061749571,0.17993138936535163,6.907534246575342,16.617906066536204,0.6661697538695762,0.13709268951544826,0.09369531401905502,0.2839782228271437,0.03786899910545671,-0.11556359109635733,0.49586206896551727,0.5431835786212239,0.020231713643437663,0.025188771687128943,0.13566569484936833,0.4410088517036498
NPHP1_HUMAN_nonidr_8,0.1472340425531915,0.13361702127659575,5.69892952720785,15.124858372988896,0.5251309641795271,0.0915032679738562,0.097631426920855,0.326768578442312,0.10298363811357074,-0.17594394706111327,0.4256384576865298,0.39609414121181774,-0.05884063590538969,-0.07965860597439545,0.141148218970961,0.3142857142857143
NPHP1_HUMAN_nonidr_9,0.13140625,0.2290625,6.4405014231211775,18.897261499910506,0.6602053325160895,0.20030349013657056,0.07609351630762771,0.32885518616672355,0.16848776223776224,-0.08049113233287858,0.30913945867216897,0.6267731798290699,0.014440850277264326,0.026080175600739372,0.14564985321590607,0.4239162059935991
MSH4_HUMAN_nonidr_0,0.13357619914996965,0.2457867512097447,7.085967130214918,17.00775255754476,0.6164611796067977,0.796446128635805,0.14408423385979496,0.5698162729658792,0.6990547032388037,-0.13109052202332763,0.48496503496503496,0.6032029244092432,0.020162637852289184,-0.018468621654851282,0.24060469916823507,0.46401942579631483
MSH4_HUMAN_nonidr_1,0.2273164587961586,0.3026920551543007,7.107203961272921,20.569095270572188,0.9368439110325215,0.7043823630991213,0.22877984084880637,0.5497347480106101,0.6126292069156464,-0.0450116384089524,0.728422444496577,0.6654726331900007,0.257555544153112,0.03652501467863325,0.262384011420414,0.874762014479221
MSH4_HUMAN_nonidr_2,0.26849110645774665,0.3665922376376728,7.105693909893593,20.909172288814656,0.9026732025607129,0.8375777952643251,0.3044570203931286,0.5806950208142563,0.7821824146256059,-0.04485892823328915,0.8726982249748426,0.7777030892448512,0.3636094674556213,0.03709625839462744,0.3203404834865509,0.7689572372858492
MSH4_HUMAN_nonidr_3,0.12924888934807316,0.250971523920346,6.40911133075748,20.255991926667228,0.8068951200817578,0.5065760631302061,0.1144336529918196,0.45213789885084293,0.2658160552897395,-0.05401755570560432,0.7193467667588569,0.48819759765562104,0.034749729924378824,-0.014658925979680697,0.15824237335572347,0.7012205139107662
MSH4_HUMAN_nonidr_4,0.11793123986631812,0.30162427214220044,7.5436507936507935,20.886223124480946,0.8820437578216027,0.5582356225572306,0.16466504034528054,0.5166072433852505,0.4446392053754017,-0.05595426116621391,0.6359338061465721,0.6251226692836114,0.2206176544136034,0.02923915595085944,0.23889802631578946,0.7480084212780003
MSH4_HUMAN_nonidr_5,0.12784323609098355,0.23477240119994783,7.09952,20.472197354023674,0.7775456344842754,0.4853230815847284,0.12700841622035194,0.4274270019291763,0.2073720498541501,-0.13554036345905754,0.5588101725703906,0.6299613045881702,0.03381220731804111,0.024997668127973136,0.16284748309541697,0.7081216124661247
MSH4_HUMAN_nonidr_6,0.06722597515798649,0.050168139516696644,5.386869234943028,15.260953608247423,0.31716538835475855,0.2696825396825397,0.2871674491392801,0.5480769230769231,0.35739130434782607,-0.08151549942594719,0.3694029850746269,0.2746380196170014,-0.013559988208705905,-0.07851036651272478,0.20837988826815643,0.16843780481544227
MSH4_HUMAN_nonidr_7,0.22970720239367387,0.2341343395560263,6.963676148796499,21.36837713808928,0.8626971227002351,0.6862471684127042,0.1870424253801389,0.6298532494758909,0.5071654705438322,-0.03341634761922462,0.9248257863158178,0.6024786339663365,0.11728971962616823,0.024997668127973136,0.2262539833447772,0.7571731197941506
RRP8_HUMAN_nonidr_0,0.1949630571224279,0.3223627655655164,7.026985854189336,20.30972903471594,0.762549537648613,0.37268169404475604,0.12230540272391088,0.4268893291819983,0.17717126242731196,-0.12564195298372513,0.5795266923500275,0.628125820117722,0.009620670698185816,0.008658603628367234,0.20290743954796361,0.6784418098233729
RRP8_HUMAN_nonidr_1,0.24977171927993738,0.32136039122361987,7.106493125419182,20.481394023288004,0.9195336621356109,0.6684969316146461,0.3519278983314602,0.597159301594467,0.8440512133296737,-0.04170928201658458,0.8879447765442642,0.6733100778491513,0.22288915566226492,0.023314718178766517,0.28695888919139667,0.7819056852018559
U3IP2_HUMAN_nonidr_0,0.13582392122791775,0.39333604225924423,6.886486486486486,20.339927121290994,0.7152046326003599,0.7919599448516073,0.13932959561016342,0.5953715853513062,0.7226726118092149,-0.058549060950372885,0.8980348828032515,0.5932599517490953,0.021290354673431825,0.00428245032716485,0.2776683318089073,0.5476085726855634
U3IP2_HUMAN_nonidr_1,0.2554130092279991,0.44139919347480977,7.509811616954474,22.221909717339333,0.8587719688193778,0.7931632104225184,0.18446840294104186,0.5986641134363744,0.7039028995993858,-0.045778897664471595,0.8884930530815818,0.7527426775194122,0.042756043298043125,0.019729478997811137,0.27800269905533065,0.7267080592671248
U3IP2_HUMAN_nonidr_2,0.21537151891037334,0.40968989555107804,6.991246112582891,22.232953978236996,0.8149000348041301,0.7093220257404965,0.2705098154116613,0.5948757125227714,0.6632415432261782,-0.07047539616346955,0.5966668068345878,0.6979648473635522,0.05677588507487144,0.0393142983743665,0.2962896090999368,0.552897055561903
PGRP1_HUMAN_nonidr_0,0.13632633923338414,0.3513069980072676,6.977975878342947,20.3902273498473,0.8360029628257951,0.15842456881493305,0.12750885478158205,0.3411268498427481,0.407557354925776,-0.08725287738096957,0.5438496583143508,0.5946438898527514,0.037748949387904254,0.019197952218430035,0.18916666666666668,0.7354135444286465
PGRP1_HUMAN_nonidr_1,0.1602466708374296,0.36634194297971223,7.1313206424747175,21.60507042253521,0.8974351104426915,0.8090630221712347,0.1730814639905549,0.5261078483715964,0.7522167487684729,-0.055692137875671066,0.511360525595401,0.7026404642984954,0.188551373593126,0.036094945399856145,0.24693120182700543,0.7773390586183637
PGRP1_HUMAN_nonidr_2,0.3314849044978435,0.6275988960441582,7.2392700236566405,20.715217318229183,0.8990975705714567,0.7108969267428362,0.31982712047541867,0.5411749364282454,0.688401200171453,-0.050421945110789505,0.7010865169448114,0.7749117010368007,0.3298483108720614,0.009648917152653636,0.3069931892614712,0.7675657012336826
PGRP1_HUMAN_nonidr_3,0.22881702824396233,0.3258288988948015,7.033086724208796,21.802120141342755,0.5867948213516198,0.37107916355489173,0.2711416490486258,0.5123034859876965,0.45213379469434833,-0.08513225904530253,0.5449936628643853,0.6465781409601634,0.004156479217603912,-0.06381418092909535,0.24201223657375934,0.4488907610221848
RPP40_HUMAN_nonidr_0,0.14215686274509803,0.18730429832052378,6.61572856391373,17.139400315623355,0.7450214633831456,0.392500308375478,0.15984783232845248,0.49849267872523684,0.2628119429590018,-0.05397170837867247,0.2608695652173913,0.5431835786212239,0.008789203208299312,0.001620959608087988,0.21461829994585815,0.6004542317027008
RPP40_HUMAN_nonidr_1,0.17340286831812254,0.292831616565062,5.912218268090154,16.415857605177994,0.3214013709063214,0.2083015993907083,0.16872682323856614,0.48838071693448704,0.2653061224489796,-0.2300814447592068,0.5576363636363636,0.498,-0.016753321779318313,-0.0689816987329892,0.23571351409743976,0.221058495821727
RPP40_HUMAN_nonidr_2,0.32270916334661354,0.34145627515550675,6.6293391188251,20.570886075949367,0.8609020366691044,0.5565933910884104,0.18358992191698542,0.5900796284007963,0.7499590007106544,-0.04581592149832963,0.8951911220715166,0.7136044752166537,0.15053926991150443,0.056509824889720624,0.27646072624383305,0.6647019547994704
RPP40_HUMAN_nonidr_3,0.1834044689932212,0.38126126126126125,7.10069090497225,21.426930183980076,0.7672627962294071,0.6297029050021433,0.16671672354948805,0.534625671989619,0.5380325236582283,-0.0789703556223588,0.618343616317715,0.6110358022255206,0.14798973481608213,0.017246291061293363,0.21734784540204355,0.6564046155127155
RPP40_HUMAN_nonidr_4,0.24333245602491557,0.45070267896354854,6.813768902999415,21.3554946192053,0.8912580464196403,0.6907952605163761,0.31386401990789736,0.6407609795587937,0.7056545636242505,-0.04073087171678721,0.745600301897569,0.6348478764478764,0.10256644442414832,0.08243202868240215,0.2650146523685312,0.7933095789321372
RPP40_HUMAN_nonidr_5,0.20747024563180552,0.366620335721159,6.690114068441065,22.831390507910076,0.7197284292399974,0.6832198347792738,0.25555555555555554,0.5594594594594594,0.5993772497843182,-0.0375,0.5996380726015558,0.6408650596981302,0.11698312856387044,0.022318454363757494,0.23387096774193547,0.6073907142308381
PIAS1_HUMAN_nonidr_0,0.07493343476607076,0.21749479321630466,6.196051502145923,17.362832618025752,0.6244880416645598,0.4088879127315323,0.05699592886222413,0.18996478873239436,0.26546638574985637,-0.19254943040460915,0.42191617784578767,0.6046098306026104,0.005509299531916656,0.027836460792842053,0.14295384530371474,0.4482117310443491
PIAS1_HUMAN_nonidr_1,0.07009029345372461,0.11072234762979684,6.313336120401337,17.274233896185116,0.763284529538241,0.44408427876823336,0.14285714285714285,0.5348958333333333,0.46392785571142287,-0.09435707678075855,0.4362275106000993,0.4492321290465142,-0.00021620063418852694,-0.077709751342477,0.1996553209823352,0.513743472844382
PIAS1_HUMAN_nonidr_2,0.14078652882873283,0.2503463710966642,4.757696127110228,19.0317775571003,0.07492795389048991,0.1435158501440922,0.18154402895054284,0.51145958986731,-0.33788914198936976,-0.16173120728929385,0.06159250585480094,0.11217798594847775,-1.5147058823529411,-1.531512605042017,0.1919084939631434,0.11671256089811481
PIAS1_HUMAN_nonidr_3,0.15662601293279857,0.2451678535096643,6.062548451589212,20.038223994553324,0.698707449869417,0.3672472637401436,0.1707075705096487,0.5209090909090909,0.2945104433574035,-0.06854009595613433,0.6370565045992116,0.4339009790728969,0.00945512433970911,0.007236064545695748,0.18395613092882582,0.5684770541674476
PIAS1_HUMAN_nonidr_4,0.16198282591725216,0.2503463710966642,6.713855421686747,18.897261499910506,0.5854397506925207,0.283008356545961,0.08068932195200515,0.18677189026681698,0.06114848630466122,-0.22693416626621815,0.17174515235457063,0.616035703293321,-0.9209809264305178,-0.4659400544959128,0.14589129402184978,0.32234871180347513
PIAS1_HUMAN_nonidr_5,0.1300893743793446,0.2750413643884434,6.039437719640765,18.91992396340739,0.5770720371804803,0.2785437645236251,0.1376269886908185,0.4544953875808894,0.37630662020905925,-0.07734187349879904,0.6933835395373857,0.365814696485623,0.020028978095968635,-0.08975127359904106,0.20161518043711527,0.5199806248486316
PIAS1_HUMAN_nonidr_6,0.1484335321347206,0.27145785673965356,6.363332508046546,18.46129994036971,0.523230150697256,0.5840801265155509,0.25134926754047804,0.49884348496530456,0.38577613489632123,-0.07580784766301212,0.5784894151417295,0.6304907310654437,0.13446033810143043,0.03901170351105332,0.237395607794618,0.49128533658735
PIAS1_HUMAN_nonidr_7,0.06174033984398621,0.104492955191389,6.514627111660486,15.934662818157964,0.2555420447105042,0.35366195865681416,0.21385402138540213,0.5132496513249651,0.3923342348223445,-0.11429323852788202,0.3944596176355833,0.5327740928599297,-0.03348053815343535,-0.07825819040772312,0.26107942079859586,0.17299053148109753
PIAS1_HUMAN_nonidr_8,0.19852499098160248,0.40598123534010944,7.323665223665223,21.054621586150866,0.6822357153977892,0.7996668959774068,0.16777408637873753,0.5439848437006631,0.7709712174849931,-0.125064632885212,0.43566765578635014,0.5930185028748944,0.04729534278275962,0.00850441632847935,0.28069333333333335,0.6032908432429349
PIAS1_HUMAN_nonidr_9,0.23042457862171964,0.3827996198382373,6.736582555593962,21.375672293811604,0.7603196009044544,0.5758370895738886,0.24213235294117647,0.5778983221899836,0.6371069253711032,-0.06714473747024845,0.7058408245870005,0.7119949481878695,0.10267442841474732,0.013519696207164754,0.25315623356128353,0.7224484730886815
PIAS1_HUMAN_nonidr_10,0.05081098973849719,0.13068181818181818,5.853215077605322,14.422867513611616,0.30064860740175503,0.24189240747806182,0.09567404426559356,0.37937625754527166,-0.023964308476736775,-0.17077464788732394,0.5787762341117352,0.4141294708838309,-0.0016941973739940702,-0.03693350275307073,0.23803486529318543,0.2531853678586108
